iter	Passed	Remaining
649	3555	1914
650	3559	1908
651	3563	1902
652	3568	1896
653	3572	1889
654	3576	1883
655	3580	1877
656	3584	1871
657	3588	1865
658	3592	1859
659	3597	1853
660	3601	1846
661	3606	1841
662	3611	1835
663	3615	1829
664	3619	1823
665	3623	1817
666	3627	1810
667	3631	1804
668	3635	1798
669	3639	1792
670	3643	1786
671	3646	1780
672	3650	1773
673	3654	1767
674	3658	1761
675	3662	1755
676	3666	1749
677	3670	1743
678	3674	1737
679	3678	1730
680	3682	1725
681	3686	1718
682	3690	1712
683	3693	1706
684	3697	1700
685	3701	1694
686	3705	1688
687	3709	1682
688	3713	1676
689	3717	1669
690	3720	1663
691	3724	1657
692	3728	1651
693	3732	1645
694	3736	1639
695	3740	1633
696	3744	1627
697	3749	1622
698	3753	1616
699	3757	1610
700	3761	1604
701	3765	1598
702	3769	1592
703	3772	1586
704	3776	1580
705	3780	1574
706	3784	1568
707	3788	1562
708	3792	1556
709	3796	1550
710	3800	1544
711	3804	1538
712	3808	1532
713	3812	1527
714	3816	1521
715	3820	1515
716	3824	1509
717	3829	1504
718	3833	1498
719	3837	1492
720	3840	1486
721	3845	1480
722	3849	1474
723	3853	1468
724	3856	1462
725	3861	1457
726	3865	1451
727	3869	1445
728	3872	1439
729	3877	1434
730	3880	1428
731	3884	1422
732	3888	1416
733	3892	1410
734	3896	1404
735	3900	1399
736	3904	1393
737	3908	1387
738	3913	1382
739	3917	1376
740	3921	1370
741	3926	1365
742	3930	1359
743	3933	1353
744	3937	1347
745	3942	1342
746	3946	1336
747	3950	1330
748	3953	1324
749	3958	1319
750	3961	1313
751	3965	1307
752	3969	1302
753	3973	1296
754	3977	1290
755	3980	1284
756	3984	1279
757	3988	1273
758	3992	1267
759	3996	1262
760	4000	1256
761	4004	1250
762	4008	1245
763	4012	1239
764	4016	1233
765	4020	1228
766	4024	1222
767	4028	1216
768	4032	1211
769	4036	1205
770	4040	1200
771	4044	1194
772	4049	1189
773	4053	1183
774	4057	1177
775	4061	1172
776	4065	1166
777	4069	1161
778	4073	1155
779	4077	1150
780	4081	1144
781	4085	1138
782	4090	1133
783	4094	1127
784	4098	1122
785	4101	1116
786	4106	1111
787	4109	1105
788	4113	1100
789	4117	1094
790	4121	1089
791	4125	1083
792	4129	1078
793	4133	1072
794	4138	1067
795	4141	1061
796	4145	1055
797	4149	1050
798	4153	1044
799	4157	1039
800	4161	1033
801	4165	1028
802	4169	1022
803	4173	1017
804	4177	1011
805	4180	1006
806	4185	1001
807	4189	995
808	4193	989
809	4196	984
810	4201	979
811	4204	973
812	4208	968
813	4212	962
814	4216	957
815	4220	951
816	4224	946
817	4228	940
818	4232	935
819	4236	929
820	4240	924
821	4244	919
822	4249	913
823	4253	908
824	4257	903
825	4261	897
826	4265	892
827	4269	886
828	4273	881
829	4277	876
830	4282	870
831	4286	865
832	4290	860
833	4294	854
834	4298	849
835	4302	843
836	4306	838
837	4309	833
838	4313	827
839	4317	822
840	4321	817
841	4325	811
842	4329	806
843	4334	801
844	4338	795
845	4342	790
846	4346	785
847	4350	779
848	4354	774
849	4357	769
850	4361	763
851	4365	758
852	4369	752
853	4372	747
854	4376	742
855	4379	736
856	4383	731
857	4387	726
858	4390	720
859	4394	715
860	4397	709
861	4401	704
862	4404	699
863	4408	693
864	4412	688
865	4416	683
866	4419	677
867	4423	672
868	4426	667
869	4430	662
870	4434	656
871	4437	651
872	4441	646
873	4445	640
874	4448	635
875	4452	630
876	4455	624
877	4459	619
878	4462	614
879	4466	609
880	4469	603
881	4473	598
882	4477	593
883	4481	588
884	4484	582
885	4488	577
886	4492	572
887	4496	567
888	4499	561
889	4503	556
890	4506	551
891	4510	546
892	4514	540
893	4518	535
894	4521	530
895	4525	525
896	4529	520
897	4533	514
898	4537	509
899	4540	504
900	4544	499
901	4547	494
902	4551	488
903	4555	483
904	4559	478
905	4563	473
906	4566	468
907	4570	463
908	4574	457
909	4577	452
910	4581	447
911	4585	442
912	4588	437
913	4592	432
914	4596	426
915	4599	421
916	4603	416
917	4607	411
918	4610	406
919	4614	401
920	4617	396
921	4621	390
922	4624	385
923	4629	380
924	4633	375
925	4637	370
926	4641	365
927	4645	360
928	4649	355
929	4652	350
930	4656	345
931	4660	340
932	4664	334
933	4667	329
934	4671	324
935	4675	319
936	4678	314
937	4682	309
938	4685	304
939	4689	299
940	4693	294
941	4696	289
942	4700	284
943	4703	279
944	4708	274
945	4711	268
946	4715	263
947	4719	258
948	4723	253
949	4727	248
950	4731	243
951	4734	238
952	4738	233
953	4742	228
954	4745	223
955	4749	218
956	4752	213
957	4756	208
958	4760	203
959	4764	198
960	4768	193
961	4772	188
962	4776	183
963	4780	178
964	4784	173
965	4789	168
966	4793	163
967	4796	158
968	4801	153
969	4805	148
970	4809	143
