iter	Passed	Remaining
590	2972	2057
591	2976	2051
592	2980	2045
593	2985	2040
594	2989	2034
595	2993	2029
596	2998	2023
597	3002	2018
598	3006	2012
599	3011	2007
600	3015	2001
601	3019	1996
602	3023	1990
603	3028	1985
604	3032	1979
605	3037	1974
606	3041	1969
607	3046	1963
608	3050	1958
609	3054	1953
610	3059	1947
611	3063	1942
612	3067	1936
613	3072	1931
614	3076	1925
615	3081	1920
616	3085	1915
617	3089	1909
618	3094	1904
619	3098	1899
620	3103	1893
621	3107	1888
622	3112	1883
623	3116	1878
624	3121	1872
625	3125	1867
626	3130	1862
627	3134	1856
628	3138	1851
629	3143	1846
630	3147	1840
631	3152	1835
632	3156	1830
633	3161	1824
634	3165	1819
635	3169	1814
636	3174	1809
637	3178	1803
638	3183	1798
639	3187	1792
640	3192	1787
641	3196	1782
642	3200	1777
643	3205	1771
644	3209	1766
645	3214	1761
646	3218	1756
647	3223	1750
648	3227	1745
649	3231	1740
650	3235	1734
651	3240	1729
652	3244	1724
653	3248	1718
654	3253	1713
655	3257	1708
656	3262	1703
657	3266	1697
658	3271	1692
659	3275	1687
660	3280	1682
661	3284	1677
662	3289	1672
663	3294	1666
664	3298	1661
665	3302	1656
666	3306	1651
667	3311	1645
668	3315	1640
669	3319	1635
670	3323	1629
671	3328	1624
672	3333	1619
673	3338	1614
674	3342	1609
675	3347	1604
676	3352	1599
677	3357	1594
678	3361	1589
679	3367	1584
680	3372	1579
681	3377	1574
682	3381	1569
683	3386	1564
684	3391	1559
685	3396	1554
686	3401	1549
687	3406	1544
688	3411	1539
689	3416	1534
690	3420	1529
691	3425	1524
692	3430	1519
693	3434	1514
694	3439	1509
695	3443	1504
696	3447	1498
697	3452	1493
698	3456	1488
699	3461	1483
700	3466	1478
701	3471	1473
702	3476	1468
703	3480	1463
704	3484	1458
705	3489	1453
706	3494	1448
707	3499	1443
708	3504	1438
709	3509	1433
710	3514	1428
711	3519	1423
712	3523	1418
713	3528	1413
714	3533	1408
715	3537	1403
716	3542	1398
717	3546	1393
718	3551	1387
719	3555	1382
720	3560	1377
721	3564	1372
722	3569	1367
723	3573	1362
724	3578	1357
725	3583	1352
726	3587	1347
727	3592	1342
728	3597	1337
729	3601	1332
730	3606	1327
731	3610	1321
732	3614	1316
733	3619	1311
734	3623	1306
735	3628	1301
736	3632	1296
737	3636	1291
738	3641	1286
739	3646	1281
740	3650	1276
741	3655	1271
742	3660	1266
743	3665	1261
744	3669	1256
745	3674	1251
746	3679	1246
747	3683	1241
748	3688	1236
749	3693	1231
750	3697	1226
751	3702	1221
752	3707	1216
753	3712	1211
754	3716	1206
755	3721	1201
756	3726	1196
757	3731	1191
758	3735	1186
759	3741	1181
760	3746	1176
761	3750	1171
762	3755	1166
763	3761	1161
764	3765	1156
765	3771	1152
766	3776	1147
767	3780	1141
768	3784	1136
769	3790	1132
770	3794	1126
771	3798	1121
772	3804	1117
773	3808	1111
774	3812	1106
775	3817	1101
776	3822	1097
777	3826	1091
778	3831	1086
779	3836	1082
780	3841	1077
781	3845	1072
782	3850	1067
783	3855	1062
784	3859	1057
785	3863	1051
786	3869	1047
787	3873	1042
788	3878	1037
789	3882	1032
790	3887	1027
791	3891	1022
792	3896	1017
793	3901	1012
794	3906	1007
795	3910	1002
796	3915	997
797	3920	992
798	3924	987
799	3928	982
800	3933	977
801	3938	972
802	3942	967
803	3946	962
804	3951	957
805	3955	952
806	3960	947
807	3964	942
808	3968	937
809	3973	932
810	3977	926
811	3981	921
812	3986	916
813	3990	911
814	3994	906
815	3999	901
816	4003	896
817	4008	891
818	4012	886
819	4016	881
820	4021	876
821	4025	871
822	4029	866
823	4034	861
824	4038	856
825	4043	851
826	4047	846
827	4051	841
828	4055	836
829	4060	831
830	4064	826
831	4069	821
832	4073	816
833	4078	811
834	4082	806
835	4086	801
836	4090	796
837	4095	791
838	4099	786
839	4103	781
840	4108	776
841	4112	771
842	4116	766
843	4120	761
844	4124	756
845	4129	751
846	4133	746
847	4137	741
848	4142	736
849	4146	731
850	4150	726
851	4154	721
852	4158	716
853	4163	711
854	4167	706
855	4171	701
856	4175	696
857	4180	691
858	4184	686
859	4188	681
860	4192	676
861	4197	671
862	4201	666
863	4205	661
864	4209	656
865	4213	652
866	4218	647
867	4222	642
868	4226	637
869	4230	632
870	4235	627
871	4239	622
872	4243	617
873	4248	612
874	4252	607
875	4257	602
876	4261	597
877	4266	592
878	4270	587
879	4275	582
880	4280	578
881	4299	575
882	4303	570
883	4309	565
884	4314	560
885	4319	555
886	4324	550
887	4329	546
888	4334	541
889	4339	536
890	4344	531
891	4349	526
892	4353	521
893	4359	516
894	4364	512
895	4368	507
896	4374	502
897	4378	497
898	4382	492
899	4387	487
900	4391	482
901	4396	477
902	4401	472
903	4406	467
904	4410	462
905	4414	458
906	4419	453
907	4424	448
908	4428	443
909	4433	438
910	4438	433
911	4442	428
912	4447	423
913	4451	418
914	4456	414
915	4461	409
916	4465	404
917	4470	399
918	4474	394
919	4479	389
920	4483	384
921	4489	379
922	4493	374
923	4498	369
924	4502	365
925	4507	360
926	4511	355
927	4516	350
928	4521	345
929	4525	340
930	4530	335
931	4534	330
932	4538	325
933	4543	321
934	4547	316
935	4551	311
936	4556	306
937	4560	301
938	4564	296
939	4569	291
940	4573	286
941	4577	281
942	4581	276
943	4586	272
944	4590	267
945	4595	262
946	4599	257
947	4603	252
948	4608	247
949	4612	242
950	4616	237
951	4621	233
952	4625	228
953	4629	223
954	4634	218
955	4639	213
956	4643	208
957	4647	203
958	4652	198
959	4656	194
960	4661	189
961	4666	184
962	4671	179
963	4676	174
964	4681	169
965	4686	164
966	4691	160
967	4696	155
968	4700	150
969	4705	145
970	4710	140
971	4715	135
972	4720	130
973	4724	126
974	4729	121
975	4734	116
976	4739	111
977	4744	106
978	4749	101
979	4753	97
980	4758	92
981	4763	87
982	4767	82
983	4772	77
984	4777	72
985	4782	67
986	4786	63
987	4791	58
988	4796	53
989	4801	48
990	4806	43
991	4811	38
992	4815	33
993	4820	29
994	4825	24
995	4830	19
996	4835	14
997	4840	9
998	4845	4
999	4849	0
