iter	Passed	Remaining
771	3323	981
772	3329	977
773	3333	973
774	3337	968
775	3342	964
776	3347	960
777	3350	956
778	3354	951
779	3358	947
780	3363	943
781	3366	938
782	3370	934
783	3375	929
784	3379	925
785	3383	921
786	3386	916
787	3391	912
788	3395	908
789	3398	903
790	3402	898
791	3406	894
792	3427	894
793	3431	890
794	3434	885
795	3438	881
796	3444	877
797	3448	872
798	3451	868
799	3456	864
800	3460	859
801	3463	855
802	3466	850
803	3471	846
804	3475	842
805	3479	837
806	3482	832
807	3486	828
808	3492	824
809	3495	820
810	3499	815
811	3503	811
812	3508	807
813	3512	802
814	3515	798
815	3519	793
816	3540	793
817	3543	788
818	3547	783
819	3550	779
820	3556	775
821	3560	770
822	3563	766
823	3567	761
824	3572	757
825	3575	753
826	3579	748
827	3582	744
828	3587	740
829	3591	735
830	3594	731
831	3598	726
832	3603	722
833	3607	717
834	3610	713
835	3613	708
836	3618	704
837	3622	700
838	3626	695
839	3629	691
840	3634	687
841	3638	682
842	3642	678
843	3646	673
844	3651	669
845	3655	665
846	3659	660
847	3662	656
848	3667	652
849	3671	647
850	3674	643
851	3677	638
852	3682	634
853	3687	630
854	3690	625
855	3693	621
856	3698	617
857	3703	612
858	3706	608
859	3709	603
860	3714	599
861	3719	595
862	3722	590
863	3726	586
864	3730	582
865	3735	577
866	3738	573
867	3741	569
868	3746	564
869	3751	560
870	3754	556
871	3758	551
872	3762	547
873	3767	543
874	3770	538
875	3774	534
876	3778	529
877	3783	525
878	3786	521
879	3789	516
880	3793	512
881	3798	508
882	3802	503
883	3805	499
884	3809	495
885	3815	490
886	3818	486
887	3822	482
888	3826	477
889	3832	473
890	3835	469
891	3839	464
892	3844	460
893	3848	456
894	3851	451
895	3855	447
896	3859	443
897	3863	438
898	3866	434
899	3870	430
900	3874	425
901	3878	421
902	3882	417
903	3885	412
904	3889	408
905	3907	405
906	3911	401
907	3914	396
908	3918	392
909	3921	387
910	3926	383
911	3929	379
912	3932	374
913	3936	370
914	3940	366
915	3944	361
916	3948	357
917	3951	352
918	3955	348
919	3959	344
920	3962	339
921	3966	335
922	3970	331
923	3974	326
924	3977	322
925	3981	318
926	3984	313
927	3988	309
928	3992	305
929	3996	300
930	3999	296
931	4003	292
932	4007	287
933	4011	283
934	4014	279
935	4018	274
936	4022	270
937	4025	266
938	4029	261
939	4032	257
940	4036	253
941	4041	248
942	4044	244
943	4048	240
944	4051	235
945	4056	231
946	4060	227
947	4063	222
948	4067	218
949	4072	214
950	4075	209
951	4078	205
952	4082	201
953	4086	197
954	4090	192
955	4093	188
956	4097	184
957	4101	179
958	4105	175
959	4108	171
960	4112	166
961	4115	162
962	4119	158
963	4123	153
964	4126	149
965	4129	145
966	4134	141
967	4138	136
968	4141	132
969	4145	128
970	4149	123
971	4153	119
972	4157	115
973	4161	111
974	4164	106
975	4169	102
976	4172	98
977	4176	93
978	4179	89
979	4184	85
980	4187	81
981	4191	76
982	4194	72
983	4198	68
984	4202	64
985	4206	59
986	4209	55
987	4213	51
988	4218	46
989	4221	42
990	4225	38
991	4229	34
992	4235	29
993	4239	25
994	4243	21
995	4248	17
996	4253	12
997	4257	8
998	4261	4
999	4267	0
