iter	Passed	Remaining
605	3254	2116
606	3258	2109
607	3261	2102
608	3265	2096
609	3269	2090
610	3272	2083
611	3275	2076
612	3280	2070
613	3283	2064
614	3287	2057
615	3290	2051
616	3294	2044
617	3298	2038
618	3301	2032
619	3305	2025
620	3308	2019
621	3312	2013
622	3316	2007
623	3321	2001
624	3324	1994
625	3328	1988
626	3332	1982
627	3336	1976
628	3339	1969
629	3343	1963
630	3347	1957
631	3351	1951
632	3354	1945
633	3359	1939
634	3364	1934
635	3368	1928
636	3372	1921
637	3377	1916
638	3382	1911
639	3386	1904
640	3389	1898
641	3395	1893
642	3399	1887
643	3403	1881
644	3406	1874
645	3413	1870
646	3417	1864
647	3420	1858
648	3425	1852
649	3430	1847
650	3434	1841
651	3437	1834
652	3442	1829
653	3446	1823
654	3449	1817
655	3452	1810
656	3459	1806
657	3463	1800
658	3466	1793
659	3470	1787
660	3475	1782
661	3479	1776
662	3482	1770
663	3486	1764
664	3491	1758
665	3495	1752
666	3498	1746
667	3502	1740
668	3507	1735
669	3512	1729
670	3515	1723
671	3519	1717
672	3523	1712
673	3527	1706
674	3531	1700
675	3536	1694
676	3539	1688
677	3543	1682
678	3547	1676
679	3550	1671
680	3555	1665
681	3559	1659
682	3563	1653
683	3566	1647
684	3571	1642
685	3575	1636
686	3578	1630
687	3581	1624
688	3585	1618
689	3590	1612
690	3593	1606
691	3596	1600
692	3600	1595
693	3604	1589
694	3608	1583
695	3612	1577
696	3616	1572
697	3620	1566
698	3624	1560
699	3627	1554
700	3631	1548
701	3635	1543
702	3640	1537
703	3643	1532
704	3647	1526
705	3652	1520
706	3656	1515
707	3660	1509
708	3663	1503
709	3668	1498
710	3671	1492
711	3675	1486
712	3678	1480
713	3683	1475
714	3687	1469
715	3690	1463
716	3694	1458
717	3699	1453
718	3704	1447
719	3707	1441
720	3711	1436
721	3718	1431
722	3723	1426
723	3726	1420
724	3731	1415
725	3736	1410
726	3740	1404
727	3746	1399
728	3751	1394
729	3754	1388
730	3758	1382
731	3763	1377
732	3768	1372
733	3771	1366
734	3775	1361
735	3780	1356
736	3784	1350
737	3787	1344
738	3791	1338
739	3796	1333
740	3800	1328
741	3803	1322
742	3807	1316
743	3812	1311
744	3816	1306
745	3819	1300
746	3822	1294
747	3826	1289
748	3830	1283
749	3833	1277
750	3837	1272
751	3840	1266
752	3844	1261
753	3848	1255
754	3852	1250
755	3856	1244
756	3860	1239
757	3865	1233
758	3868	1228
759	3871	1222
760	3876	1217
761	3879	1211
762	3883	1206
763	3886	1200
764	3890	1195
765	3894	1189
766	3899	1184
767	3902	1178
768	3906	1173
769	3911	1168
770	3914	1162
771	3918	1157
772	3921	1151
773	3925	1146
774	3929	1140
775	3932	1135
776	3935	1129
777	3940	1124
778	3944	1118
779	3948	1113
780	3951	1108
781	3956	1102
782	3960	1097
783	3963	1091
784	3966	1086
785	3970	1081
786	3975	1076
787	3979	1070
788	3982	1065
789	3986	1059
790	3991	1054
791	3994	1049
792	3998	1043
793	4001	1038
794	4005	1032
795	4009	1027
796	4012	1022
797	4016	1016
798	4021	1011
799	4025	1006
800	4028	1000
801	4032	995
802	4038	990
803	4044	985
804	4048	980
805	4054	975
806	4058	970
807	4061	965
808	4065	959
809	4070	954
810	4074	949
811	4078	944
812	4081	938
813	4085	933
814	4089	928
815	4093	922
816	4096	917
817	4101	912
818	4105	907
819	4108	901
820	4111	896
821	4116	891
822	4119	885
823	4122	880
824	4126	875
825	4129	869
826	4133	864
827	4137	859
828	4140	854
829	4143	848
830	4147	843
831	4151	838
832	4154	832
833	4158	827
834	4161	822
835	4166	817
836	4170	812
837	4173	806
838	4176	801
839	4180	796
840	4185	791
841	4188	785
842	4192	780
843	4195	775
844	4201	770
845	4205	765
846	4208	760
847	4212	755
848	4216	749
849	4219	744
850	4223	739
851	4226	734
852	4231	729
853	4235	724
854	4239	718
855	4242	713
856	4246	708
857	4250	703
858	4254	698
859	4257	693
860	4262	688
861	4266	683
862	4269	677
863	4272	672
864	4276	667
865	4281	662
866	4284	657
867	4288	652
868	4291	646
869	4296	641
870	4299	636
871	4303	631
872	4306	626
873	4310	621
874	4313	616
875	4316	611
876	4319	605
877	4323	600
878	4327	595
879	4331	590
880	4334	585
881	4337	580
882	4341	575
883	4345	570
884	4349	565
885	4353	560
886	4356	555
887	4361	550
888	4365	545
889	4368	539
890	4372	534
891	4376	529
892	4380	524
893	4384	519
894	4387	514
895	4391	509
896	4395	504
897	4398	499
898	4402	494
899	4405	489
900	4409	484
901	4412	479
902	4415	474
903	4419	469
904	4422	464
905	4426	459
906	4430	454
907	4433	449
908	4436	444
909	4440	439
910	4444	434
911	4448	429
912	4451	424
913	4455	419
914	4459	414
915	4463	409
916	4466	404
917	4470	399
918	4474	394
919	4478	389
920	4482	384
921	4485	379
922	4490	374
923	4494	369
924	4497	364
925	4500	359
926	4504	354
927	4508	349
928	4511	344
929	4514	339
930	4517	334
931	4522	329
932	4525	324
933	4528	320
934	4532	315
935	4536	310
936	4540	305
937	4543	300
938	4546	295
939	4550	290
940	4554	285
941	4557	280
942	4561	275
943	4564	270
944	4569	265
945	4573	261
946	4576	256
947	4579	251
948	4583	246
949	4587	241
950	4590	236
951	4594	231
952	4597	226
953	4601	221
954	4604	216
955	4607	212
956	4611	207
957	4614	202
958	4619	197
959	4622	192
960	4626	187
961	4629	182
962	4634	178
963	4638	173
964	4641	168
965	4644	163
966	4648	158
967	4653	153
968	4656	148
969	4660	144
970	4664	139
971	4668	134
972	4673	129
973	4676	124
974	4681	120
975	4686	115
976	4689	110
977	4693	105
978	4697	100
979	4700	95
980	4703	91
981	4707	86
982	4711	81
983	4716	76
984	4719	71
985	4723	67
986	4726	62
987	4731	57
988	4735	52
989	4738	47
990	4741	43
991	4746	38
992	4750	33
993	4753	28
994	4756	23
995	4760	19
996	4765	14
997	4770	9
998	4774	4
999	4778	0
